date,latitude,longitude,country,state,search_count,location,geo_code,search_term,year
2022-01-02,40.7127281,-74.0060152,United States,NY,59,New York,US-NY-501,Fishing,2022
2022-01-09,40.7127281,-74.0060152,United States,NY,58,New York,US-NY-501,Fishing,2022
2022-01-16,40.7127281,-74.0060152,United States,NY,59,New York,US-NY-501,Fishing,2022
2022-01-23,40.7127281,-74.0060152,United States,NY,56,New York,US-NY-501,Fishing,2022
2022-01-30,40.7127281,-74.0060152,United States,NY,67,New York,US-NY-501,Fishing,2022
2022-02-06,40.7127281,-74.0060152,United States,NY,62,New York,US-NY-501,Fishing,2022
2022-02-13,40.7127281,-74.0060152,United States,NY,57,New York,US-NY-501,Fishing,2022
2022-02-20,40.7127281,-74.0060152,United States,NY,58,New York,US-NY-501,Fishing,2022
2022-02-27,40.7127281,-74.0060152,United States,NY,62,New York,US-NY-501,Fishing,2022
2022-03-06,40.7127281,-74.0060152,United States,NY,60,New York,US-NY-501,Fishing,2022
2022-03-13,40.7127281,-74.0060152,United States,NY,63,New York,US-NY-501,Fishing,2022
2022-03-20,40.7127281,-74.0060152,United States,NY,65,New York,US-NY-501,Fishing,2022
2022-03-27,40.7127281,-74.0060152,United States,NY,62,New York,US-NY-501,Fishing,2022
2022-04-03,40.7127281,-74.0060152,United States,NY,69,New York,US-NY-501,Fishing,2022
2022-04-10,40.7127281,-74.0060152,United States,NY,75,New York,US-NY-501,Fishing,2022
2022-04-17,40.7127281,-74.0060152,United States,NY,78,New York,US-NY-501,Fishing,2022
2022-04-24,40.7127281,-74.0060152,United States,NY,77,New York,US-NY-501,Fishing,2022
2022-05-01,40.7127281,-74.0060152,United States,NY,75,New York,US-NY-501,Fishing,2022
2022-05-08,40.7127281,-74.0060152,United States,NY,64,New York,US-NY-501,Fishing,2022
2022-05-15,40.7127281,-74.0060152,United States,NY,73,New York,US-NY-501,Fishing,2022
2022-05-22,40.7127281,-74.0060152,United States,NY,79,New York,US-NY-501,Fishing,2022
2022-05-29,40.7127281,-74.0060152,United States,NY,90,New York,US-NY-501,Fishing,2022
2022-06-05,40.7127281,-74.0060152,United States,NY,90,New York,US-NY-501,Fishing,2022
2022-06-12,40.7127281,-74.0060152,United States,NY,91,New York,US-NY-501,Fishing,2022
2022-06-19,40.7127281,-74.0060152,United States,NY,88,New York,US-NY-501,Fishing,2022
2022-06-26,40.7127281,-74.0060152,United States,NY,93,New York,US-NY-501,Fishing,2022
2022-07-03,40.7127281,-74.0060152,United States,NY,100,New York,US-NY-501,Fishing,2022
2022-07-10,40.7127281,-74.0060152,United States,NY,97,New York,US-NY-501,Fishing,2022
2022-07-17,40.7127281,-74.0060152,United States,NY,93,New York,US-NY-501,Fishing,2022
2022-07-24,40.7127281,-74.0060152,United States,NY,94,New York,US-NY-501,Fishing,2022
2022-07-31,40.7127281,-74.0060152,United States,NY,96,New York,US-NY-501,Fishing,2022
2022-08-07,40.7127281,-74.0060152,United States,NY,88,New York,US-NY-501,Fishing,2022
2022-08-14,40.7127281,-74.0060152,United States,NY,84,New York,US-NY-501,Fishing,2022
2022-08-21,40.7127281,-74.0060152,United States,NY,83,New York,US-NY-501,Fishing,2022
2022-08-28,40.7127281,-74.0060152,United States,NY,90,New York,US-NY-501,Fishing,2022
2022-09-04,40.7127281,-74.0060152,United States,NY,76,New York,US-NY-501,Fishing,2022
2022-09-11,40.7127281,-74.0060152,United States,NY,67,New York,US-NY-501,Fishing,2022
2022-09-18,40.7127281,-74.0060152,United States,NY,65,New York,US-NY-501,Fishing,2022
2022-09-25,40.7127281,-74.0060152,United States,NY,68,New York,US-NY-501,Fishing,2022
2022-10-02,40.7127281,-74.0060152,United States,NY,76,New York,US-NY-501,Fishing,2022
2022-10-09,40.7127281,-74.0060152,United States,NY,70,New York,US-NY-501,Fishing,2022
2022-10-16,40.7127281,-74.0060152,United States,NY,63,New York,US-NY-501,Fishing,2022
2022-10-23,40.7127281,-74.0060152,United States,NY,60,New York,US-NY-501,Fishing,2022
2022-10-30,40.7127281,-74.0060152,United States,NY,63,New York,US-NY-501,Fishing,2022
2022-11-06,40.7127281,-74.0060152,United States,NY,59,New York,US-NY-501,Fishing,2022
2022-11-13,40.7127281,-74.0060152,United States,NY,52,New York,US-NY-501,Fishing,2022
2022-11-20,40.7127281,-74.0060152,United States,NY,55,New York,US-NY-501,Fishing,2022
2022-11-27,40.7127281,-74.0060152,United States,NY,60,New York,US-NY-501,Fishing,2022
2022-12-04,40.7127281,-74.0060152,United States,NY,54,New York,US-NY-501,Fishing,2022
2022-12-11,40.7127281,-74.0060152,United States,NY,57,New York,US-NY-501,Fishing,2022
2022-12-18,40.7127281,-74.0060152,United States,NY,56,New York,US-NY-501,Fishing,2022
2022-12-25,40.7127281,-74.0060152,United States,NY,55,New York,US-NY-501,Fishing,2022
2021-12-26,40.7127281,-74.0060152,United States,NY,73,New York,US-NY-501,Bass Fishing,2022
2022-01-02,40.7127281,-74.0060152,United States,NY,58,New York,US-NY-501,Bass Fishing,2022
2022-01-09,40.7127281,-74.0060152,United States,NY,52,New York,US-NY-501,Bass Fishing,2022
2022-01-16,40.7127281,-74.0060152,United States,NY,45,New York,US-NY-501,Bass Fishing,2022
2022-01-23,40.7127281,-74.0060152,United States,NY,43,New York,US-NY-501,Bass Fishing,2022
2022-01-30,40.7127281,-74.0060152,United States,NY,61,New York,US-NY-501,Bass Fishing,2022
2022-02-06,40.7127281,-74.0060152,United States,NY,53,New York,US-NY-501,Bass Fishing,2022
2022-02-13,40.7127281,-74.0060152,United States,NY,37,New York,US-NY-501,Bass Fishing,2022
2022-02-20,40.7127281,-74.0060152,United States,NY,47,New York,US-NY-501,Bass Fishing,2022
2022-02-27,40.7127281,-74.0060152,United States,NY,60,New York,US-NY-501,Bass Fishing,2022
2022-03-06,40.7127281,-74.0060152,United States,NY,58,New York,US-NY-501,Bass Fishing,2022
2022-03-13,40.7127281,-74.0060152,United States,NY,57,New York,US-NY-501,Bass Fishing,2022
2022-03-20,40.7127281,-74.0060152,United States,NY,63,New York,US-NY-501,Bass Fishing,2022
2022-03-27,40.7127281,-74.0060152,United States,NY,69,New York,US-NY-501,Bass Fishing,2022
2022-04-03,40.7127281,-74.0060152,United States,NY,61,New York,US-NY-501,Bass Fishing,2022
2022-04-10,40.7127281,-74.0060152,United States,NY,67,New York,US-NY-501,Bass Fishing,2022
2022-04-17,40.7127281,-74.0060152,United States,NY,69,New York,US-NY-501,Bass Fishing,2022
2022-04-24,40.7127281,-74.0060152,United States,NY,70,New York,US-NY-501,Bass Fishing,2022
2022-05-01,40.7127281,-74.0060152,United States,NY,70,New York,US-NY-501,Bass Fishing,2022
2022-05-08,40.7127281,-74.0060152,United States,NY,55,New York,US-NY-501,Bass Fishing,2022
2022-05-15,40.7127281,-74.0060152,United States,NY,71,New York,US-NY-501,Bass Fishing,2022
2022-05-22,40.7127281,-74.0060152,United States,NY,68,New York,US-NY-501,Bass Fishing,2022
2022-05-29,40.7127281,-74.0060152,United States,NY,80,New York,US-NY-501,Bass Fishing,2022
2022-06-05,40.7127281,-74.0060152,United States,NY,93,New York,US-NY-501,Bass Fishing,2022
2022-06-12,40.7127281,-74.0060152,United States,NY,78,New York,US-NY-501,Bass Fishing,2022
2022-06-19,40.7127281,-74.0060152,United States,NY,92,New York,US-NY-501,Bass Fishing,2022
2022-06-26,40.7127281,-74.0060152,United States,NY,100,New York,US-NY-501,Bass Fishing,2022
2022-07-03,40.7127281,-74.0060152,United States,NY,84,New York,US-NY-501,Bass Fishing,2022
2022-07-10,40.7127281,-74.0060152,United States,NY,90,New York,US-NY-501,Bass Fishing,2022
2022-07-17,40.7127281,-74.0060152,United States,NY,73,New York,US-NY-501,Bass Fishing,2022
2022-07-24,40.7127281,-74.0060152,United States,NY,90,New York,US-NY-501,Bass Fishing,2022
2022-07-31,40.7127281,-74.0060152,United States,NY,82,New York,US-NY-501,Bass Fishing,2022
2022-08-07,40.7127281,-74.0060152,United States,NY,78,New York,US-NY-501,Bass Fishing,2022
2022-08-14,40.7127281,-74.0060152,United States,NY,82,New York,US-NY-501,Bass Fishing,2022
2022-08-21,40.7127281,-74.0060152,United States,NY,61,New York,US-NY-501,Bass Fishing,2022
2022-08-28,40.7127281,-74.0060152,United States,NY,83,New York,US-NY-501,Bass Fishing,2022
2022-09-04,40.7127281,-74.0060152,United States,NY,70,New York,US-NY-501,Bass Fishing,2022
2022-09-11,40.7127281,-74.0060152,United States,NY,52,New York,US-NY-501,Bass Fishing,2022
2022-09-18,40.7127281,-74.0060152,United States,NY,65,New York,US-NY-501,Bass Fishing,2022
2022-09-25,40.7127281,-74.0060152,United States,NY,64,New York,US-NY-501,Bass Fishing,2022
2022-10-02,40.7127281,-74.0060152,United States,NY,62,New York,US-NY-501,Bass Fishing,2022
2022-10-09,40.7127281,-74.0060152,United States,NY,67,New York,US-NY-501,Bass Fishing,2022
2022-10-16,40.7127281,-74.0060152,United States,NY,67,New York,US-NY-501,Bass Fishing,2022
2022-10-23,40.7127281,-74.0060152,United States,NY,49,New York,US-NY-501,Bass Fishing,2022
2022-10-30,40.7127281,-74.0060152,United States,NY,69,New York,US-NY-501,Bass Fishing,2022
2022-11-06,40.7127281,-74.0060152,United States,NY,47,New York,US-NY-501,Bass Fishing,2022
2022-11-13,40.7127281,-74.0060152,United States,NY,37,New York,US-NY-501,Bass Fishing,2022
2022-11-20,40.7127281,-74.0060152,United States,NY,45,New York,US-NY-501,Bass Fishing,2022
2022-11-27,40.7127281,-74.0060152,United States,NY,61,New York,US-NY-501,Bass Fishing,2022
2022-12-04,40.7127281,-74.0060152,United States,NY,46,New York,US-NY-501,Bass Fishing,2022
2022-12-11,40.7127281,-74.0060152,United States,NY,41,New York,US-NY-501,Bass Fishing,2022
2022-12-18,40.7127281,-74.0060152,United States,NY,46,New York,US-NY-501,Bass Fishing,2022
2022-12-25,40.7127281,-74.0060152,United States,NY,40,New York,US-NY-501,Bass Fishing,2022
2021-12-26,40.7127281,-74.0060152,United States,NY,47,New York,US-NY-501,Trout Fishing,2022
2022-01-02,40.7127281,-74.0060152,United States,NY,32,New York,US-NY-501,Trout Fishing,2022
2022-01-09,40.7127281,-74.0060152,United States,NY,33,New York,US-NY-501,Trout Fishing,2022
2022-01-16,40.7127281,-74.0060152,United States,NY,29,New York,US-NY-501,Trout Fishing,2022
2022-01-23,40.7127281,-74.0060152,United States,NY,26,New York,US-NY-501,Trout Fishing,2022
2022-01-30,40.7127281,-74.0060152,United States,NY,31,New York,US-NY-501,Trout Fishing,2022
2022-02-06,40.7127281,-74.0060152,United States,NY,33,New York,US-NY-501,Trout Fishing,2022
2022-02-13,40.7127281,-74.0060152,United States,NY,32,New York,US-NY-501,Trout Fishing,2022
2022-02-20,40.7127281,-74.0060152,United States,NY,42,New York,US-NY-501,Trout Fishing,2022
2022-02-27,40.7127281,-74.0060152,United States,NY,41,New York,US-NY-501,Trout Fishing,2022
2022-03-06,40.7127281,-74.0060152,United States,NY,45,New York,US-NY-501,Trout Fishing,2022
2022-03-13,40.7127281,-74.0060152,United States,NY,48,New York,US-NY-501,Trout Fishing,2022
2022-03-20,40.7127281,-74.0060152,United States,NY,58,New York,US-NY-501,Trout Fishing,2022
2022-03-27,40.7127281,-74.0060152,United States,NY,73,New York,US-NY-501,Trout Fishing,2022
2022-04-03,40.7127281,-74.0060152,United States,NY,100,New York,US-NY-501,Trout Fishing,2022
2022-04-10,40.7127281,-74.0060152,United States,NY,95,New York,US-NY-501,Trout Fishing,2022
2022-04-17,40.7127281,-74.0060152,United States,NY,65,New York,US-NY-501,Trout Fishing,2022
2022-04-24,40.7127281,-74.0060152,United States,NY,57,New York,US-NY-501,Trout Fishing,2022
2022-05-01,40.7127281,-74.0060152,United States,NY,58,New York,US-NY-501,Trout Fishing,2022
2022-05-08,40.7127281,-74.0060152,United States,NY,47,New York,US-NY-501,Trout Fishing,2022
2022-05-15,40.7127281,-74.0060152,United States,NY,43,New York,US-NY-501,Trout Fishing,2022
2022-05-22,40.7127281,-74.0060152,United States,NY,40,New York,US-NY-501,Trout Fishing,2022
2022-05-29,40.7127281,-74.0060152,United States,NY,44,New York,US-NY-501,Trout Fishing,2022
2022-06-05,40.7127281,-74.0060152,United States,NY,36,New York,US-NY-501,Trout Fishing,2022
2022-06-12,40.7127281,-74.0060152,United States,NY,43,New York,US-NY-501,Trout Fishing,2022
2022-06-19,40.7127281,-74.0060152,United States,NY,41,New York,US-NY-501,Trout Fishing,2022
2022-06-26,40.7127281,-74.0060152,United States,NY,50,New York,US-NY-501,Trout Fishing,2022
2022-07-03,40.7127281,-74.0060152,United States,NY,53,New York,US-NY-501,Trout Fishing,2022
2022-07-10,40.7127281,-74.0060152,United States,NY,42,New York,US-NY-501,Trout Fishing,2022
2022-07-17,40.7127281,-74.0060152,United States,NY,33,New York,US-NY-501,Trout Fishing,2022
2022-07-24,40.7127281,-74.0060152,United States,NY,35,New York,US-NY-501,Trout Fishing,2022
2022-07-31,40.7127281,-74.0060152,United States,NY,28,New York,US-NY-501,Trout Fishing,2022
2022-08-07,40.7127281,-74.0060152,United States,NY,43,New York,US-NY-501,Trout Fishing,2022
2022-08-14,40.7127281,-74.0060152,United States,NY,33,New York,US-NY-501,Trout Fishing,2022
2022-08-21,40.7127281,-74.0060152,United States,NY,35,New York,US-NY-501,Trout Fishing,2022
2022-08-28,40.7127281,-74.0060152,United States,NY,42,New York,US-NY-501,Trout Fishing,2022
2022-09-04,40.7127281,-74.0060152,United States,NY,36,New York,US-NY-501,Trout Fishing,2022
2022-09-11,40.7127281,-74.0060152,United States,NY,27,New York,US-NY-501,Trout Fishing,2022
2022-09-18,40.7127281,-74.0060152,United States,NY,25,New York,US-NY-501,Trout Fishing,2022
2022-09-25,40.7127281,-74.0060152,United States,NY,33,New York,US-NY-501,Trout Fishing,2022
2022-10-02,40.7127281,-74.0060152,United States,NY,28,New York,US-NY-501,Trout Fishing,2022
2022-10-09,40.7127281,-74.0060152,United States,NY,46,New York,US-NY-501,Trout Fishing,2022
2022-10-16,40.7127281,-74.0060152,United States,NY,43,New York,US-NY-501,Trout Fishing,2022
2022-10-23,40.7127281,-74.0060152,United States,NY,38,New York,US-NY-501,Trout Fishing,2022
2022-10-30,40.7127281,-74.0060152,United States,NY,28,New York,US-NY-501,Trout Fishing,2022
2022-11-06,40.7127281,-74.0060152,United States,NY,24,New York,US-NY-501,Trout Fishing,2022
2022-11-13,40.7127281,-74.0060152,United States,NY,27,New York,US-NY-501,Trout Fishing,2022
2022-11-20,40.7127281,-74.0060152,United States,NY,27,New York,US-NY-501,Trout Fishing,2022
2022-11-27,40.7127281,-74.0060152,United States,NY,32,New York,US-NY-501,Trout Fishing,2022
2022-12-04,40.7127281,-74.0060152,United States,NY,24,New York,US-NY-501,Trout Fishing,2022
2022-12-11,40.7127281,-74.0060152,United States,NY,23,New York,US-NY-501,Trout Fishing,2022
2022-12-18,40.7127281,-74.0060152,United States,NY,23,New York,US-NY-501,Trout Fishing,2022
2022-12-25,40.7127281,-74.0060152,United States,NY,26,New York,US-NY-501,Trout Fishing,2022
2021-12-26,40.7127281,-74.0060152,United States,NY,100,New York,US-NY-501,Fly Fishing,2022
2022-01-02,40.7127281,-74.0060152,United States,NY,67,New York,US-NY-501,Fly Fishing,2022
2022-01-09,40.7127281,-74.0060152,United States,NY,68,New York,US-NY-501,Fly Fishing,2022
2022-01-16,40.7127281,-74.0060152,United States,NY,60,New York,US-NY-501,Fly Fishing,2022
2022-01-23,40.7127281,-74.0060152,United States,NY,82,New York,US-NY-501,Fly Fishing,2022
2022-01-30,40.7127281,-74.0060152,United States,NY,87,New York,US-NY-501,Fly Fishing,2022
2022-02-06,40.7127281,-74.0060152,United States,NY,76,New York,US-NY-501,Fly Fishing,2022
2022-02-13,40.7127281,-74.0060152,United States,NY,68,New York,US-NY-501,Fly Fishing,2022
2022-02-20,40.7127281,-74.0060152,United States,NY,72,New York,US-NY-501,Fly Fishing,2022
2022-02-27,40.7127281,-74.0060152,United States,NY,78,New York,US-NY-501,Fly Fishing,2022
2022-03-06,40.7127281,-74.0060152,United States,NY,66,New York,US-NY-501,Fly Fishing,2022
2022-03-13,40.7127281,-74.0060152,United States,NY,72,New York,US-NY-501,Fly Fishing,2022
2022-03-20,40.7127281,-74.0060152,United States,NY,76,New York,US-NY-501,Fly Fishing,2022
2022-03-27,40.7127281,-74.0060152,United States,NY,70,New York,US-NY-501,Fly Fishing,2022
2022-04-03,40.7127281,-74.0060152,United States,NY,71,New York,US-NY-501,Fly Fishing,2022
2022-04-10,40.7127281,-74.0060152,United States,NY,79,New York,US-NY-501,Fly Fishing,2022
2022-04-17,40.7127281,-74.0060152,United States,NY,76,New York,US-NY-501,Fly Fishing,2022
2022-04-24,40.7127281,-74.0060152,United States,NY,76,New York,US-NY-501,Fly Fishing,2022
2022-05-01,40.7127281,-74.0060152,United States,NY,76,New York,US-NY-501,Fly Fishing,2022
2022-05-08,40.7127281,-74.0060152,United States,NY,80,New York,US-NY-501,Fly Fishing,2022
2022-05-15,40.7127281,-74.0060152,United States,NY,65,New York,US-NY-501,Fly Fishing,2022
2022-05-22,40.7127281,-74.0060152,United States,NY,71,New York,US-NY-501,Fly Fishing,2022
2022-05-29,40.7127281,-74.0060152,United States,NY,83,New York,US-NY-501,Fly Fishing,2022
2022-06-05,40.7127281,-74.0060152,United States,NY,86,New York,US-NY-501,Fly Fishing,2022
2022-06-12,40.7127281,-74.0060152,United States,NY,78,New York,US-NY-501,Fly Fishing,2022
2022-06-19,40.7127281,-74.0060152,United States,NY,82,New York,US-NY-501,Fly Fishing,2022
2022-06-26,40.7127281,-74.0060152,United States,NY,73,New York,US-NY-501,Fly Fishing,2022
2022-07-03,40.7127281,-74.0060152,United States,NY,67,New York,US-NY-501,Fly Fishing,2022
2022-07-10,40.7127281,-74.0060152,United States,NY,95,New York,US-NY-501,Fly Fishing,2022
2022-07-17,40.7127281,-74.0060152,United States,NY,71,New York,US-NY-501,Fly Fishing,2022
2022-07-24,40.7127281,-74.0060152,United States,NY,79,New York,US-NY-501,Fly Fishing,2022
2022-07-31,40.7127281,-74.0060152,United States,NY,84,New York,US-NY-501,Fly Fishing,2022
2022-08-07,40.7127281,-74.0060152,United States,NY,77,New York,US-NY-501,Fly Fishing,2022
2022-08-14,40.7127281,-74.0060152,United States,NY,73,New York,US-NY-501,Fly Fishing,2022
2022-08-21,40.7127281,-74.0060152,United States,NY,70,New York,US-NY-501,Fly Fishing,2022
2022-08-28,40.7127281,-74.0060152,United States,NY,84,New York,US-NY-501,Fly Fishing,2022
2022-09-04,40.7127281,-74.0060152,United States,NY,58,New York,US-NY-501,Fly Fishing,2022
2022-09-11,40.7127281,-74.0060152,United States,NY,58,New York,US-NY-501,Fly Fishing,2022
2022-09-18,40.7127281,-74.0060152,United States,NY,51,New York,US-NY-501,Fly Fishing,2022
2022-09-25,40.7127281,-74.0060152,United States,NY,70,New York,US-NY-501,Fly Fishing,2022
2022-10-02,40.7127281,-74.0060152,United States,NY,80,New York,US-NY-501,Fly Fishing,2022
2022-10-09,40.7127281,-74.0060152,United States,NY,62,New York,US-NY-501,Fly Fishing,2022
2022-10-16,40.7127281,-74.0060152,United States,NY,65,New York,US-NY-501,Fly Fishing,2022
2022-10-23,40.7127281,-74.0060152,United States,NY,59,New York,US-NY-501,Fly Fishing,2022
2022-10-30,40.7127281,-74.0060152,United States,NY,62,New York,US-NY-501,Fly Fishing,2022
2022-11-06,40.7127281,-74.0060152,United States,NY,58,New York,US-NY-501,Fly Fishing,2022
2022-11-13,40.7127281,-74.0060152,United States,NY,52,New York,US-NY-501,Fly Fishing,2022
2022-11-20,40.7127281,-74.0060152,United States,NY,57,New York,US-NY-501,Fly Fishing,2022
2022-11-27,40.7127281,-74.0060152,United States,NY,76,New York,US-NY-501,Fly Fishing,2022
2022-12-04,40.7127281,-74.0060152,United States,NY,53,New York,US-NY-501,Fly Fishing,2022
2022-12-11,40.7127281,-74.0060152,United States,NY,46,New York,US-NY-501,Fly Fishing,2022
2022-12-18,40.7127281,-74.0060152,United States,NY,53,New York,US-NY-501,Fly Fishing,2022
2022-12-25,40.7127281,-74.0060152,United States,NY,54,New York,US-NY-501,Fly Fishing,2022
2021-12-26,40.7127281,-74.0060152,United States,NY,59,New York,US-NY-501,Ice Fishing,2022
2022-01-02,40.7127281,-74.0060152,United States,NY,54,New York,US-NY-501,Ice Fishing,2022
2022-01-09,40.7127281,-74.0060152,United States,NY,84,New York,US-NY-501,Ice Fishing,2022
2022-01-16,40.7127281,-74.0060152,United States,NY,100,New York,US-NY-501,Ice Fishing,2022
2022-01-23,40.7127281,-74.0060152,United States,NY,100,New York,US-NY-501,Ice Fishing,2022
2022-01-30,40.7127281,-74.0060152,United States,NY,91,New York,US-NY-501,Ice Fishing,2022
2022-02-06,40.7127281,-74.0060152,United States,NY,79,New York,US-NY-501,Ice Fishing,2022
2022-02-13,40.7127281,-74.0060152,United States,NY,64,New York,US-NY-501,Ice Fishing,2022
2022-02-20,40.7127281,-74.0060152,United States,NY,64,New York,US-NY-501,Ice Fishing,2022
2022-02-27,40.7127281,-74.0060152,United States,NY,32,New York,US-NY-501,Ice Fishing,2022
2022-03-06,40.7127281,-74.0060152,United States,NY,29,New York,US-NY-501,Ice Fishing,2022
2022-03-13,40.7127281,-74.0060152,United States,NY,18,New York,US-NY-501,Ice Fishing,2022
2022-03-20,40.7127281,-74.0060152,United States,NY,27,New York,US-NY-501,Ice Fishing,2022
2022-03-27,40.7127281,-74.0060152,United States,NY,21,New York,US-NY-501,Ice Fishing,2022
2022-04-03,40.7127281,-74.0060152,United States,NY,18,New York,US-NY-501,Ice Fishing,2022
2022-04-10,40.7127281,-74.0060152,United States,NY,17,New York,US-NY-501,Ice Fishing,2022
2022-04-17,40.7127281,-74.0060152,United States,NY,12,New York,US-NY-501,Ice Fishing,2022
2022-04-24,40.7127281,-74.0060152,United States,NY,15,New York,US-NY-501,Ice Fishing,2022
2022-05-01,40.7127281,-74.0060152,United States,NY,15,New York,US-NY-501,Ice Fishing,2022
2022-05-08,40.7127281,-74.0060152,United States,NY,12,New York,US-NY-501,Ice Fishing,2022
2022-05-15,40.7127281,-74.0060152,United States,NY,11,New York,US-NY-501,Ice Fishing,2022
2022-05-22,40.7127281,-74.0060152,United States,NY,14,New York,US-NY-501,Ice Fishing,2022
2022-05-29,40.7127281,-74.0060152,United States,NY,14,New York,US-NY-501,Ice Fishing,2022
2022-06-05,40.7127281,-74.0060152,United States,NY,21,New York,US-NY-501,Ice Fishing,2022
2022-06-12,40.7127281,-74.0060152,United States,NY,18,New York,US-NY-501,Ice Fishing,2022
2022-06-19,40.7127281,-74.0060152,United States,NY,13,New York,US-NY-501,Ice Fishing,2022
2022-06-26,40.7127281,-74.0060152,United States,NY,12,New York,US-NY-501,Ice Fishing,2022
2022-07-03,40.7127281,-74.0060152,United States,NY,11,New York,US-NY-501,Ice Fishing,2022
2022-07-10,40.7127281,-74.0060152,United States,NY,15,New York,US-NY-501,Ice Fishing,2022
2022-07-17,40.7127281,-74.0060152,United States,NY,17,New York,US-NY-501,Ice Fishing,2022
2022-07-24,40.7127281,-74.0060152,United States,NY,12,New York,US-NY-501,Ice Fishing,2022
2022-07-31,40.7127281,-74.0060152,United States,NY,18,New York,US-NY-501,Ice Fishing,2022
2022-08-07,40.7127281,-74.0060152,United States,NY,18,New York,US-NY-501,Ice Fishing,2022
2022-08-14,40.7127281,-74.0060152,United States,NY,10,New York,US-NY-501,Ice Fishing,2022
2022-08-21,40.7127281,-74.0060152,United States,NY,16,New York,US-NY-501,Ice Fishing,2022
2022-08-28,40.7127281,-74.0060152,United States,NY,15,New York,US-NY-501,Ice Fishing,2022
2022-09-04,40.7127281,-74.0060152,United States,NY,13,New York,US-NY-501,Ice Fishing,2022
2022-09-11,40.7127281,-74.0060152,United States,NY,14,New York,US-NY-501,Ice Fishing,2022
2022-09-18,40.7127281,-74.0060152,United States,NY,14,New York,US-NY-501,Ice Fishing,2022
2022-09-25,40.7127281,-74.0060152,United States,NY,26,New York,US-NY-501,Ice Fishing,2022
2022-10-02,40.7127281,-74.0060152,United States,NY,22,New York,US-NY-501,Ice Fishing,2022
2022-10-09,40.7127281,-74.0060152,United States,NY,22,New York,US-NY-501,Ice Fishing,2022
2022-10-16,40.7127281,-74.0060152,United States,NY,18,New York,US-NY-501,Ice Fishing,2022
2022-10-23,40.7127281,-74.0060152,United States,NY,17,New York,US-NY-501,Ice Fishing,2022
2022-10-30,40.7127281,-74.0060152,United States,NY,26,New York,US-NY-501,Ice Fishing,2022
2022-11-06,40.7127281,-74.0060152,United States,NY,19,New York,US-NY-501,Ice Fishing,2022
2022-11-13,40.7127281,-74.0060152,United States,NY,16,New York,US-NY-501,Ice Fishing,2022
2022-11-20,40.7127281,-74.0060152,United States,NY,25,New York,US-NY-501,Ice Fishing,2022
2022-11-27,40.7127281,-74.0060152,United States,NY,47,New York,US-NY-501,Ice Fishing,2022
2022-12-04,40.7127281,-74.0060152,United States,NY,30,New York,US-NY-501,Ice Fishing,2022
2022-12-11,40.7127281,-74.0060152,United States,NY,46,New York,US-NY-501,Ice Fishing,2022
2022-12-18,40.7127281,-74.0060152,United States,NY,50,New York,US-NY-501,Ice Fishing,2022
2022-12-25,40.7127281,-74.0060152,United States,NY,53,New York,US-NY-501,Ice Fishing,2022
2021-12-26,34.0536909,-118.242766,United States,CA,51,Los Angeles,US-CA-803,Fishing,2022
2022-01-02,34.0536909,-118.242766,United States,CA,53,Los Angeles,US-CA-803,Fishing,2022
2022-01-09,34.0536909,-118.242766,United States,CA,53,Los Angeles,US-CA-803,Fishing,2022
2022-01-16,34.0536909,-118.242766,United States,CA,52,Los Angeles,US-CA-803,Fishing,2022
2022-01-23,34.0536909,-118.242766,United States,CA,52,Los Angeles,US-CA-803,Fishing,2022
2022-01-30,34.0536909,-118.242766,United States,CA,55,Los Angeles,US-CA-803,Fishing,2022
2022-02-06,34.0536909,-118.242766,United States,CA,55,Los Angeles,US-CA-803,Fishing,2022
2022-02-13,34.0536909,-118.242766,United States,CA,57,Los Angeles,US-CA-803,Fishing,2022
2022-02-20,34.0536909,-118.242766,United States,CA,61,Los Angeles,US-CA-803,Fishing,2022
2022-02-27,34.0536909,-118.242766,United States,CA,56,Los Angeles,US-CA-803,Fishing,2022
2022-03-06,34.0536909,-118.242766,United States,CA,58,Los Angeles,US-CA-803,Fishing,2022
2022-03-13,34.0536909,-118.242766,United States,CA,62,Los Angeles,US-CA-803,Fishing,2022
2022-03-20,34.0536909,-118.242766,United States,CA,66,Los Angeles,US-CA-803,Fishing,2022
2022-03-27,34.0536909,-118.242766,United States,CA,63,Los Angeles,US-CA-803,Fishing,2022
2022-04-03,34.0536909,-118.242766,United States,CA,64,Los Angeles,US-CA-803,Fishing,2022
2022-04-10,34.0536909,-118.242766,United States,CA,68,Los Angeles,US-CA-803,Fishing,2022
2022-04-17,34.0536909,-118.242766,United States,CA,63,Los Angeles,US-CA-803,Fishing,2022
2022-04-24,34.0536909,-118.242766,United States,CA,68,Los Angeles,US-CA-803,Fishing,2022
2022-05-01,34.0536909,-118.242766,United States,CA,67,Los Angeles,US-CA-803,Fishing,2022
2022-05-08,34.0536909,-118.242766,United States,CA,69,Los Angeles,US-CA-803,Fishing,2022
2022-05-15,34.0536909,-118.242766,United States,CA,70,Los Angeles,US-CA-803,Fishing,2022
2022-05-22,34.0536909,-118.242766,United States,CA,76,Los Angeles,US-CA-803,Fishing,2022
2022-05-29,34.0536909,-118.242766,United States,CA,76,Los Angeles,US-CA-803,Fishing,2022
2022-06-05,34.0536909,-118.242766,United States,CA,77,Los Angeles,US-CA-803,Fishing,2022
